Project;Model;Net;Timestamp;Product;Product Name;Product Arrow;Product Flow Amount;LCI Method;Phase;Process;Material Type;Material;Quantity;Unit
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T14: Polymer;Bad;Sulfur hexafluoride [air/unspecified];156,475609408845;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T14: Polymer;Bad;Sulfur hexafluoride [air/urban air close to ground];0,000336716448917735;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T14: Polymer;Good;tap water;25,2316430757029;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Carbon dioxide, fossil [air/lower stratosphere + upper troposphere];1,84136696725333E-07;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Carbon dioxide, fossil [air/non-urban air or from high stacks];10,8948679207627;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Carbon dioxide, fossil [air/unspecified];85,6956880702402;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Carbon dioxide, fossil [air/urban air close to ground];9,66379731620589;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Carbon dioxide, from soil or biomass stock [air/non-urban air or from high stacks];0,0300662330448736;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Carbon dioxide, from soil or biomass stock [air/unspecified];0,00114827409506937;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Chloroform [air/non-urban air or from high stacks];8,07887603880541E-07;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Chloroform [air/unspecified];8,62875374587654E-13;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Chloroform [air/urban air close to ground];1,98499233109589E-06;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Dinitrogen monoxide [air/lower stratosphere + upper troposphere];5,22593126865865E-10;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Dinitrogen monoxide [air/non-urban air or from high stacks];0,0641884189506819;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Dinitrogen monoxide [air/unspecified];1,43420968750995;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Dinitrogen monoxide [air/urban air close to ground];0,0570503379922903;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Ethane, 1,1,1,2-tetrafluoro-, HFC-134a [air/non-urban air or from high stacks];1,40364716633667E-05;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Ethane, 1,1,1,2-tetrafluoro-, HFC-134a [air/unspecified];3,70437377269436E-06;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Ethane, 1,1,1,2-tetrafluoro-, HFC-134a [air/urban air close to ground];2,02062981103208E-05;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Ethane, 1,1,1-trichloro-, HCFC-140 [air/non-urban air or from high stacks];7,76860363434877E-07;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Ethane, 1,1,1-trichloro-, HCFC-140 [air/unspecified];7,51740528684658E-12;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113 [air/unspecified];7,50709635977913E-06;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113 [air/urban air close to ground];1,76857510714668E-05;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Ethane, 1,1-difluoro-, HFC-152a [air/non-urban air or from high stacks];8,60323364493497E-08;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Ethane, 1,1-difluoro-, HFC-152a [air/urban air close to ground];2,31819863059583E-05;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Ethane, 1,2-dichloro-1,1,2,2-tetrafluoro-, CFC-114 [air/non-urban air or from high stacks];0,00299135105555899;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124 [air/unspecified];7,45811041289639E-07;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Ethane, hexafluoro-, HFC-116 [air/unspecified];0,00294909835238036;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Ethane, hexafluoro-, HFC-116 [air/urban air close to ground];0,00243538954893991;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Hydrocarbons, chlorinated [air/non-urban air or from high stacks];5,71168345649841E-07;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Hydrocarbons, chlorinated [air/unspecified];1,09727692624513E-05;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Hydrocarbons, chlorinated [air/urban air close to ground];1,67122213943352E-06;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, bromo-, Halon 1001 [air/unspecified];3,77246692425526E-13;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, bromo-, Halon 1001 [air/urban air close to ground];2,75955824757425E-20;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, bromochlorodifluoro-, Halon 1211 [air/non-urban air or from high stacks];5,12399710325405E-05;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, bromotrifluoro-, Halon 1301 [air/non-urban air or from high stacks];0,0118237667825484;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, bromotrifluoro-, Halon 1301 [air/urban air close to ground];3,05997095812776E-08;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, chlorodifluoro-, HCFC-22 [air/non-urban air or from high stacks];0,00313516869703179;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, chlorodifluoro-, HCFC-22 [air/unspecified];1,98143703744093E-17;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, chlorodifluoro-, HCFC-22 [air/urban air close to ground];2,37777706889321E-05;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, dichloro-, HCC-30 [air/non-urban air or from high stacks];6,70725069701066E-07;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, dichloro-, HCC-30 [air/unspecified];8,28079148113453E-08;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, dichloro-, HCC-30 [air/urban air close to ground];1,83484910067254E-08;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, dichloro-, HCC-30 [water/surface water];0,000188178191396176;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, dichlorodifluoro-, CFC-12 [air/non-urban air or from high stacks];3,83771567562511E-07;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, dichlorodifluoro-, CFC-12 [air/unspecified];5,46783410524559E-10;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, dichlorodifluoro-, CFC-12 [air/urban air close to ground];2,47068118685544E-05;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, dichlorofluoro-, HCFC-21 [air/urban air close to ground];3,95007568271764E-09;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, fossil [air/lower stratosphere + upper troposphere];7,30695719551137E-11;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, fossil [air/non-urban air or from high stacks];1,95052384779836;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, fossil [air/unspecified];0,0413498234337019;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, fossil [air/urban air close to ground];0,145459291828272;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, monochloro-, R-40 [air/non-urban air or from high stacks];1,83202734653907E-06;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, non-fossil [air/non-urban air or from high stacks];0,0184029399336384;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, non-fossil [air/unspecified];6,08820113428265E-05;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, non-fossil [air/urban air close to ground];0,000862074140699629;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, tetrachloro-, R-10 [air/unspecified];3,14032387692593E-08;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, tetrachloro-, R-10 [air/urban air close to ground];7,69101222191271E-05;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, tetrafluoro-, R-14 [air/unspecified];0,0243977818272765;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, tetrafluoro-, R-14 [air/urban air close to ground];1,21592559064379E-05;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, trichlorofluoro-, CFC-11 [air/urban air close to ground];1,37082627001576E-07;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Methane, trifluoro-, HFC-23 [air/urban air close to ground];0,000123187191847278;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Nitrogen fluoride [air/urban air close to ground];1,43604444494424E-11;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Sulfur hexafluoride [air/non-urban air or from high stacks];2,96615154704863E-07;kg CO2-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - climate change w/o LT, GWP100 w/o LT;Sonstige;T15: Sludge transport [RER];Bad;Sulfur hexafluoride [air/unspecified];0,0316933474494427;kg CO2-Eq
